Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
31-12-07,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,16,68,139
1/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,41.8,123,307
1/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,53.4,134,375
1/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,41.9,127,350
13-01-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.5,32,108,313
17-01-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,49.5,116,325
21-01-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,79.5,158,329
23-01-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,53.2,141,368
27-01-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,35.5,136,319
31-01-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,49.1,111,275
2/2/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,32.6,112,311
2/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,49.1,121,330
2/10/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,37.4,77,296
15-02-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,30.9,107,257
17-02-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.5,36.2,99,293
21-02-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,41.5,120,296
23-02-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,52.7,111,295
27-02-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.8,40.8,101,289
3/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,31.8,100,257
3/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,34.8,98,304
3/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,31.8,92,278
3/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.5,36.8,83,242
15-03-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,37.3,93,286
17-03-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,33.5,118,273
18-03-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,30.6,102,302
21-03-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,38.6,119,323
23-03-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,43.3,113,300
28-03-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,41.8,126,344
4/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,36.4,115,334
4/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,33.3,94,256
4/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,38.1,109,329
4/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,35.1,85,272
15-04-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,36.2,79,237
17-04-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,53.6,101,306
21-04-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,33.7,90,259
23-04-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,34.1,116,314
27-04-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,42.4,98,229
29-04-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,35.7,79,271
5/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,34.3,120,344
5/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,31.6,97,292
5/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,33.4,118,381
15-05-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,36.2,107,311
17-05-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,30,104,296
21-05-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,34.6,104,326
23-05-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,34.3,78,251
27-05-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.6,90,304
29-05-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,34.1,89,293
6/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,29.9,81,267
6/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,33.6,86,271
6/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,32.3,68,192
6/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,24.7,80,233
15-06-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,36.1,80,309
17-06-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,38.8,67,248
21-06-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,32.9,57,187
23-06-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,33,56,150
29-06-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,31,70,213
7/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,30.3,125,389
7/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,32.8,110,341
7/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,31.9,111,359
15-07-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,35.2,96,245
17-07-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,32.6,89,282
21-07-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,29.1,101,348
23-07-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,29.7,70,237
27-07-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,37.6,103,309
29-07-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,29.8,80,233
8/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,35.2,89,299
8/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,28.1,105,349
8/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,32.3,71,229
17-08-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,32.9,74,283
19-08-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,35,72,234
21-08-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,31.8,93,325
23-08-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,30,80,277
27-08-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,32.3,110,311
29-08-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,30.3,134,326
9/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,31.3,103,316
9/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,31.8,122,354
9/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,33,100,342
15-09-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,33.7,77,268
17-09-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,32.5,55,205
21-09-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,32.2,90,322
23-09-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,28.4,75,307
27-09-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,31,130,332
29-09-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,33.3,105,306
10/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,32,100,289
10/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,31.2,122,316
10/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,26.3,90,281
15-10-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,34.1,105,322
17-10-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,32.1,116,365
20-10-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,34.6,77,255
23-10-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,32.8,100,293
27-10-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,35.7,89,246
29-10-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,31.7,102,315
11/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,31.9,84,294
11/5/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,32.1,100,299
11/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,34.1,100,312
11/11/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,31.5,104,303
15-11-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,6.1,39.8,130,331
17-11-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,31,110,328
24-11-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,37.8,130,327
27-11-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,47.7,141,350
12/3/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,42.4,136,335
12/9/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.6,36.2,133,360
12/12/2007,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,32.9,135,321
15-12-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,35.7,136,365
17-12-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,33.5,134,359
21-12-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.6,34.3,105,293
23-12-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.5,32.7,119,341
29-12-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,32,141,346
31-12-07,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.6,34,119,338
2/1/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,7.3,10.9,68,177
2/5/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,7.2,24.1,99,236
2/7/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.4,15.9,67,161
2/11/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,8.9,24.2,34,102
13-02-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.8,14.6,94,262
19-02-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,8.2,8,47,95
23-02-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,9.2,8.8,60,138
27-02-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5,12,77,154
3/5/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,7.6,16.9,66,250
3/7/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,5.4,42,142
3/11/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,NA,37,127
13-03-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.7,5.5,44,115
21-03-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.9,NA,72,143
23-03-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,7.1,50,101
27-03-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.2,5.4,46,83
29-03-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.3,11.4,37,52
6/4/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,42,125
6/7/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,72,195
6/11/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,115,278
13-06-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,87,301
17-06-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,33,121
19-06-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,30,88
22-06-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,16,76
27-06-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,72,187
8/2/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.6,22.6,30,171
8/6/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.9,21.3,37,205
8/8/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6,15.5,22,150
8/12/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,75,210
16-08-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.1,16.6,70,227
21-08-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.6,26.3,60,200
24-08-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.4,24.7,73,114
29-08-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,18.5,51,198
10/3/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,19.3,73,225
10/7/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,12.3,57,220
10/9/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,12.8,62,205
10/12/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,9.1,59,172
17-10-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.9,13.6,87,191
23-10-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.4,14.9,51,94
25-10-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,14.3,56,143
29-10-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,12.9,58,143
11/4/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,NA,NA
11/6/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,15.1,72,164
11/12/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.9,13.1,98,193
15-11-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,15.2,94,160
19-11-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,13.2,60,132
23-11-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.4,14.8,89,196
27-11-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,16.4,87,166
29-11-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.2,15.4,100,215
12/4/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,14.6,92,174
12/7/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.4,14,91,203
12/11/2007,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.4,14.8,75,183
13-12-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4,14.6,79,182
17-12-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,14.4,76,170
19-12-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5,14.7,49,136
27-12-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.4,12.5,68,247
30-12-07,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.7,14.7,92,161
1/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.6,21.2,114,202
1/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.5,24.4,97,237
1/8/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,5.6,56.9,120,373
1/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,15.9,71,168
1/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,5,16.2,90,180
17-01-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,16.4,85,161
21-01-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,19,68,168
23-01-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.2,76,212
29-01-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.3,45,146
2/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,18.3,49,135
2/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,5.2,16.6,48,147
2/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.3,17.6,47,136
15-02-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.1,62,165
17-02-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.1,67,173
21-02-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,16.4,65,163
23-02-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.5,88,267
25-02-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.1,72,190
27-02-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.1,60,156
3/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.6,16.2,43,124
3/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,16.6,78,216
3/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,17.5,67,160
15-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,15.7,51,157
17-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,17,106,259
18-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,12.9,60,160
21-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17,68,170
23-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,17,64,163
27-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,18.5,61,144
31-03-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,12.9,79,208
4/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,14,60,154
4/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,16,69,191
4/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,17.7,48,132
4/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,5,17.3,49,127
15-04-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,18.1,55,126
17-04-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.6,19.1,57,131
21-04-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.9,50,125
27-04-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.7,60,162
29-04-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,19.5,70,206
5/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,NA,NA,61,115
5/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.8,71,153
5/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.4,72,175
5/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17,52,130
15-05-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.7,38,91
17-05-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,14.8,61,193
21-05-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.2,33,133
23-05-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,12.9,29,126
27-05-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,13.5,61,141
29-05-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.4,47,161
6/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.8,35,138
6/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,14,38,101
6/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,13.9,32,92
6/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,12,31,81
15-06-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,13.7,22,82
17-06-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.3,24,96
21-06-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,14.7,17,63
23-06-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,15.8,22,52
27-06-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.6,15.9,27,80
7/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.9,48,106
7/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.1,41,88
7/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.4,17.8,44,120
7/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.8,32,78
15-07-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.4,37,100
17-07-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,14.8,32,108
23-07-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.5,13.9,45,97
27-07-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.2,27,98
29-07-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,13.1,22,79
8/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.6,27,78
8/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,24,22,69
8/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,11.9,16,58
8/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.9,24,62
17-08-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.9,32,88
21-08-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.5,34,86
23-08-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.2,36,113
27-08-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15,38,92
29-08-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.2,37,99
9/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.7,44,100
9/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.6,54,107
9/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.5,38,91
9/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,14.9,26,65
15-09-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.7,36,97
17-09-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,15.9,31,79
21-09-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,16.1,88,151
23-09-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.2,29,81
27-09-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.8,41,118
10/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,14.5,34,87
10/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.4,37,101
10/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.8,40,112
10/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.1,39,89
15-10-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.1,37,114
17-10-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.2,60,124
20-10-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17.5,38,116
23-10-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.5,34,115
27-10-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.7,47,121
11/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,13.6,38,107
11/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.1,53,136
11/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.8,56,130
11/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.6,55,131
15-11-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,20.7,51,114
17-11-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.2,57,160
21-11-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.2,48,131
23-11-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.9,59,171
27-11-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,18.5,59,155
12/3/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17,48,133
12/5/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.7,50,133
12/9/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17,58,153
12/11/2007,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.3,50,152
15-12-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,17.2,66,155
17-12-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,16.7,59,156
21-12-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.9,17,68,171
27-12-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,5,16.7,73,155
29-12-07,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.7,16.5,68,162
1/2/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,20.8,82,164
1/5/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,20.7,85,176
1/9/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,21.7,87,188
14-01-07,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,20.9,95,186
18-01-07,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,21.1,96,182
22-01-07,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,21.2,89,192
26-01-07,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,20.8,90,189
29-01-07,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,20.6,90,177
2/2/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,26.1,89,176
2/5/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,26.1,93,193
2/8/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,26.1,91,180
2/11/2007,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,26.5,92,186
14-02-07,Andhra Pradesh,Kurnool,Mourya Inn,Residential and others,4,25.8,87,178
