Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
17/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,6,54.9,44,123
22/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.7,57.2,58,152
26/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.3,56.2,85,183
28/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,7.5,59.4,68,169
10/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8,63.8,84,205
10/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.8,60.7,97,221
10/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8,61.9,92,221
13/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.5,63,130,289
16/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.6,61.6,106,241
21/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.5,66.4,172,379
24/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.3,67.1,137,302
27/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.4,66.7,133,297
29/10/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.3,66.9,144,312
11/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.6,71.2,169,385
11/8/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.3,72.9,135,321
11/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8,70.1,174,389
14/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,8.7,70.2,179,391
17/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.5,72,208,462
21/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.1,73.6,250,524
23/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.7,75.5,255,533
27/11/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.1,76,257,545
12/3/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,11.2,89.2,296,632
12/5/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.8,95.1,398,832
12/9/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.5,97,288,610
13/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,11.8,104,265,585
15/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,9.9,98.7,341,728
18/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.6,82.8,255,564
21/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.4,84.8,225,493
24/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,10.4,91.1,247,533
28/12/2008,West Bengal,Durgapur (WB),Kwality Hotel,Industrial Areas,11.4,93.6,300,644
1/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.9,65.7,172,351
1/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.8,95.7,184,357
1/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.6,95.2,151,342
13/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.6,94.8,148,331
15/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.7,93.5,138,320
24/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.5,86.4,62,150
26/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.9,83,131,284
28/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.3,87.3,152,334
30/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.9,94.2,131,273
2/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,91,213,414
2/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,89.4,168,337
13/2/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6,89.9,186,337
15/2/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,90.1,165,342
17/2/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.5,88,159,334
19/2/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.3,87.8,133,278
25/2/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.8,90.3,123,230
27/2/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,91,132,290
3/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,60.2,95,212
3/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.6,51.7,165,353
3/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,50,144,319
14/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,49.4,184,372
16/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.1,48.9,140,271
19/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.6,43.7,138,273
24/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.1,43.1,75,156
29/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.2,42.8,98,210
31/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.4,44.1,105,219
4/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,42.9,63,150
4/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.1,43.5,91,186
4/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,44.6,96,216
15/4/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.1,44.8,54,133
17/4/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,44.4,67,159
20/4/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.3,47.8,107,224
25/4/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,44.4,65,140
5/1/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.2,46.2,58,125
5/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.4,46.5,78,166
5/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5,45.1,51,107
5/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,43,35,87
5/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.2,43.2,48,115
14/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6,42.4,60,142
20/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.1,39.9,50,128
22/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.4,41.2,54,142
25/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.8,38.7,64,145
27/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.3,40.5,73,182
6/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.6,43.1,24,79
6/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.8,40.4,40,108
6/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.8,37.3,35,96
13/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.6,41,44,105
15/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5,42.5,37,104
21/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.6,41.4,38,109
23/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,41.3,37,108
25/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,50.1,28,80
7/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,49.1,31,110
7/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.5,47.6,33,90
7/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,48,32,99
7/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.5,43.6,38,105
13/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.3,42.3,32,96
15/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.3,43.2,32,92
23/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,55.3,35,91
25/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.3,42.7,28,82
27/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5,43.8,19,61
29/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.4,43.9,25,82
8/7/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,41.8,28,81
8/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,44.5,28,88
8/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5,44.8,33,92
14/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.1,45.6,21,71
18/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.3,45.2,37,110
22/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,46.5,36,102
24/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.5,47.9,38,112
27/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,47.2,55,148
9/4/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,47.7,65,149
9/6/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,49.5,48,130
9/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5,48.6,31,102
9/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,48.8,35,103
14/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,46.8,44,128
17/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,44.6,28,88
22/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.3,48.4,46,132
26/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.9,46.6,58,150
28/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,49.7,40,109
10/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.5,54,50,130
10/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.3,53,37,107
10/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.3,54.2,58,147
13/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.3,55.8,71,170
16/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.5,55.5,63,149
21/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.7,61.2,104,236
24/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,63.6,76,191
27/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.3,62.7,71,176
29/10/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.6,62.8,100,226
11/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.3,67.1,99,242
11/8/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.7,69.5,69,193
11/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,4.7,66.2,78,194
14/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.5,62.4,111,261
17/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.4,62.6,110,268
21/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.8,64.3,147,326
23/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.4,66,166,371
27/11/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.9,66.2,156,350
12/3/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.7,85.6,158,361
12/5/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.1,91.5,160,361
12/9/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.1,92.8,171,378
13/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.8,97.6,174,370
15/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.8,90.1,248,545
18/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,7.6,77.3,154,380
21/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.8,82,142,323
24/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,6.8,83.6,181,397
28/12/2008,West Bengal,Durgapur (WB),PCBL Club,Residential and others,5.8,85.7,199,446
1/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.6,42.6,159,297
1/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,9,48.2,184,269
1/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.7,48.1,146,273
14/1/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.9,43.1,105,167
17/1/2008,West Bengal,Haldia,Super Market,Industrial Areas,12.2,39.1,91,122
20/1/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,47.6,57,142
24/1/2008,West Bengal,Haldia,Super Market,Industrial Areas,11.1,50.6,99,129
28/1/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,47.6,147,207
31/1/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.5,53.6,139,221
2/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.3,48,181,256
2/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,9,42.4,70,114
2/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.8,49.4,118,232
16/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,47.9,136,231
19/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.6,46.1,37,108
22/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.7,67,104,181
25/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.3,41.2,32,95
29/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.9,48,54,159
3/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,41.5,46,125
3/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.7,49.7,37,104
3/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.3,42.7,52,127
13/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,8,44.4,34,111
16/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,10,48.2,48,133
19/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.3,48.2,38,113
24/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,11.8,49,47,134
29/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.9,50.3,45,129
4/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.7,61.2,22,78
4/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.6,51.5,40,123
4/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.4,47.1,44,108
4/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,11.4,49.6,48,141
15/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.8,45.9,22,119
18/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.4,45,37,93
21/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.4,39.3,50,111
24/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.9,46.7,35,127
27/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.9,45.4,31,107
5/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.6,54,36,122
5/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.1,49.4,36,106
5/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.8,50.5,53,134
5/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,11.2,53.7,46,124
15/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.1,55.7,50,143
18/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,50.9,52,135
21/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.8,52.5,44,134
26/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.7,58.6,46,109
29/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,53.3,39,105
6/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.3,53.7,38,99
6/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.9,50.9,36,92
6/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.5,52.1,38,122
13/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.4,42.4,40,83
15/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.1,47,42,90
19/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.2,40,47,74
23/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,6.6,38.7,33,74
28/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,5.2,37.3,22,44
7/2/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.8,46.8,31,75
7/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,6.4,40.8,52,118
7/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,4.7,37.7,37,79
7/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.1,43.7,42,108
15/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.4,41.6,31,103
18/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.3,41,38,92
21/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,10,48.9,27,102
24/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.1,49.7,35,104
27/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.8,46,24,71
30/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.7,43.7,22,71
8/4/2008,West Bengal,Haldia,Super Market,Industrial Areas,5.5,40.3,26,98
8/7/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.3,32.8,30,92
8/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,6,42.4,16,80
13/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,5.9,45.5,27,66
18/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,5.3,44.1,44,86
22/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.6,47.1,25,57
26/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,6.7,44.6,30,89
30/8/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.3,41.7,29,64
9/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.2,52.1,39,106
9/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.2,53.8,42,87
9/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.6,38.4,20,53
9/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.1,49.9,24,71
15/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,4.5,33.8,23,46
18/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,5,39.2,21,42
21/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,6.6,39,33,58
26/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,10.4,47.9,68,104
30/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.2,36.5,52,123
10/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.8,41.3,54,123
10/5/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.5,44,61,126
10/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.7,49,66,118
13/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,54.1,79,160
17/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.4,48.8,81,156
22/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.4,45.6,78,151
25/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,4.4,33.3,26,46
28/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,44.2,66,119
31/10/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.8,48.1,70,122
11/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,11.3,42.4,60,124
11/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,7.4,44.2,65,110
11/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.4,54.9,61,116
15/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,52.2,49,90
18/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,14.5,53.2,81,131
21/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,17.2,57.6,100,200
26/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,8.7,56,145,229
30/11/2008,West Bengal,Haldia,Super Market,Industrial Areas,8,49.4,68,159
12/3/2008,West Bengal,Haldia,Super Market,Industrial Areas,6.8,41.1,94,167
12/6/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.9,54.2,123,191
12/9/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,69.9,103,194
12/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.8,64.2,77,146
15/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.5,68,149,244
18/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,9,68.2,127,230
21/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.2,67.8,129,217
26/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,9.4,67.2,153,264
30/12/2008,West Bengal,Haldia,Super Market,Industrial Areas,9,67.7,166,293
1/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8.2,45.1,177,306
1/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10,48.9,181,280
1/11/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.9,50.1,143,280
14/1/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.7,45.8,121,204
17/1/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,12.4,50.8,154,218
20/1/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.4,49.6,58,144
24/1/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,13.2,61.3,112,159
28/1/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.3,49.1,170,280
31/1/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.7,61.7,147,249
2/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.3,56.2,156,246
2/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8.4,57.5,47,111
2/12/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.5,54.3,122,184
16/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.8,54.1,144,246
19/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.7,60.7,43,112
22/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.7,72.7,91,184
25/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,12,46,46,119
29/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8.5,49.8,55,180
3/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,48.5,47,123
3/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.8,57,27,111
3/10/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,48.5,41,143
13/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10,55.2,49,147
16/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.3,59.9,47,123
19/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.7,59.9,26,111
24/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.7,48.2,43,117
29/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.7,49.4,41,138
4/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10,58.3,24,108
4/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9,49.3,43,128
4/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.1,54.3,32,91
4/11/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.7,55.6,47,139
15/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.7,58.2,19,79
18/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8,53.9,36,135
21/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.6,45.4,50,136
24/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.7,50.6,17,91
27/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,54.2,32,205
5/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.2,58,51,132
5/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.4,55.6,38,114
5/9/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.8,50.5,41,119
5/12/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.2,53.7,46,121
15/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.4,56.9,44,136
18/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.1,57.1,49,141
21/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.5,53,40,128
26/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.8,60.6,41,118
29/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.1,54.1,34,105
6/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.4,55.1,42,96
6/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.8,56.1,41,97
6/12/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,11.2,51.8,32,127
13/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,46,34,90
15/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,49.4,36,90
19/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,6.8,44.2,33,73
23/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,7.6,39.1,35,76
28/6/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,5.8,39.6,26,53
7/2/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,49.6,33,82
7/5/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,7.4,46.9,39,97
7/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,5.7,41.9,41,91
7/10/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10,42.4,47,114
15/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8.4,44.2,26,82
18/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,43.1,32,94
21/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,10.6,53.8,24,125
24/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.4,55,33,111
27/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8.8,48.7,24,90
30/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.6,45,21,82
8/4/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,6.6,40.4,19,102
8/7/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,7.5,40.5,26,90
8/10/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,6.7,44.3,23,87
13/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,6.8,46.8,27,69
18/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,6,43.3,31,81
22/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8,50.2,30,84
26/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,7.5,46.6,27,102
30/8/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,8,44.3,25,66
9/3/2008,West Bengal,Haldia,WBIIDC,Industrial Areas,9.6,53.6,33,78
