Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
319,8/2/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,24,86,NA
319,8/5/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,31,108,NA
319,8/9/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,26,104,NA
319,8/12/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,25,102,NA
319,16-08-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,26,107,NA
319,19-08-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,24,106,NA
319,23-08-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,25,101,NA
319,26-08-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,30,112,NA
319,30-08-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,27,106,NA
319,9/2/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,28,109,NA
319,9/6/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,31,120,NA
319,9/9/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,29,97,NA
319,13-09-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,26,113,NA
319,16-09-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,29,105,NA
319,20-09-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,26,99,NA
319,23-09-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,29,116,NA
319,27-09-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,28,119,NA
319,30-09-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,23,86,NA
319,10/4/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,26,113,NA
319,10/7/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,28,111,NA
319,10/11/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,25,105,NA
319,14-10-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,27,112,NA
319,18-10-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,23,105,NA
319,21-10-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,25,108,NA
319,25-10-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,23,101,NA
319,28-10-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,21,95,NA
319,11/1/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,24,102,NA
319,11/4/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,27,120,NA
319,11/5/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",24,22,142,NA
319,11/6/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",17,19,124,NA
319,11/7/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,19,113,NA
319,18-11-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,21,101,NA
319,22-11-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",9,15,85,NA
319,25-11-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,22,103,NA
319,29-11-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,24,106,NA
319,12/2/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,23,103,NA
319,12/6/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,22,99,NA
319,12/9/2010,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,20,94,NA
319,13-12-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,27,106,NA
319,16-12-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,23,98,NA
319,20-12-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,27,104,NA
319,23-12-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,30,108,NA
319,27-12-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,27,103,NA
319,30-12-10,Gujarat,Jamnagar,"Fisheries Office, Jamnagar.",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,20,93,NA
257,1/4/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,11,15,124,NA
257,1/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,11,15,119,NA
257,1/11/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,130,NA
257,14-01-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,137,NA
257,18-01-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,153,NA
257,21-01-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,143,NA
257,25-01-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,11,15,138,NA
257,28-01-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,10,14,130,NA
257,2/1/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,137,NA
257,2/4/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,11,15,117,NA
257,2/8/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,141,NA
257,2/11/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,134,NA
257,15-02-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,128,NA
257,18-02-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,19,162,NA
257,22-02-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,142,NA
257,25-02-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,132,NA
257,3/1/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,141,NA
257,3/4/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,11,16,123,NA
257,3/8/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,142,NA
257,3/11/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,179,NA
257,15-03-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,10,16,112,NA
257,18-03-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,118,NA
257,22-03-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,11,17,110,NA
257,25-03-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,122,NA
257,29-03-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,119,NA
257,4/1/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,20,132,NA
257,4/5/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,20,125,NA
257,4/8/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,99,NA
257,4/12/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,85,NA
257,15-04-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,96,NA
257,19-04-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,111,NA
257,22-04-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,140,NA
257,26-04-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,104,NA
257,29-04-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,165,NA
257,5/3/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,109,NA
257,5/6/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,117,NA
257,5/10/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,84,NA
257,13-05-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,117,NA
257,17-05-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,128,NA
257,20-05-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,96,NA
257,24-05-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,135,NA
257,27-05-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,124,NA
257,31-05-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,139,NA
257,6/3/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,144,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,135,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,91,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,97,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,111,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,136,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,86,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,84,NA
257,6/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,118,NA
257,7/5/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,128,NA
257,7/8/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,120,NA
257,7/12/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,78,NA
257,15-07-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,77,NA
257,19-07-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,115,NA
257,22-07-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,16,21,138,NA
257,28-07-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,99,NA
257,29-07-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,88,NA
257,8/2/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,102,NA
257,8/5/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,105,NA
257,8/9/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,105,NA
257,8/12/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,100,NA
257,16-08-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,97,NA
257,19-08-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,19,99,NA
257,23-08-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,77,NA
257,26-08-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,119,NA
257,30-08-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,15,78,NA
257,9/2/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,8,10,33,NA
257,9/3/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,9,11,38,NA
257,9/9/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,94,NA
257,13-09-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,88,NA
257,16-09-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,89,NA
257,20-09-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,106,NA
257,23-09-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,82,NA
257,27-09-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,91,NA
257,30-09-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,114,NA
257,10/4/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,100,NA
257,10/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,147,NA
257,10/11/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,116,NA
257,14-10-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,133,NA
257,18-10-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,15,91,NA
257,21-10-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,17,102,NA
257,25-10-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,111,NA
257,28-10-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,19,100,NA
257,11/1/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,132,NA
257,11/4/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,17,20,147,NA
257,11/5/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,19,19,142,NA
257,11/6/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,16,16,93,NA
257,11/7/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,18,98,NA
257,11/8/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,17,92,NA
257,22-11-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,15,80,NA
257,25-11-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,97,NA
257,29-11-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,12,16,75,NA
257,12/2/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,20,107,NA
257,12/6/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,126,NA
257,12/9/2010,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,22,179,NA
257,13-12-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,135,NA
257,16-12-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,129,NA
257,20-12-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,14,19,133,NA
257,23-12-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,13,18,113,NA
257,27-12-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,20,129,NA
257,30-12-10,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",Gujarat State Pollution Control Board,Industrial Area,15,21,154,NA
374,1/1/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,50,NA
374,1/6/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,62,NA
374,1/9/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,81,NA
374,13-01-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,14,90,NA
374,16-01-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,14,84,NA
374,20-01-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,13,52,NA
374,23-01-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,14,80,NA
374,27-01-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,16,83,NA
374,30-01-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,13,54,NA
374,2/3/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,67,NA
374,2/6/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,86,NA
374,2/10/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,105,NA
374,13-02-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,93,NA
374,17-02-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,15,90,NA
374,20-02-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,14,75,NA
374,24-02-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,13,64,NA
374,27-02-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,15,68,NA
374,3/3/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,14,58,NA
374,3/6/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,65,NA
374,3/10/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,16,78,NA
374,13-03-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,91,NA
374,17-03-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,15,83,NA
374,20-03-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",10,13,61,NA
374,24-03-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,16,85,NA
374,27-03-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,89,NA
374,31-03-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,83,NA
374,4/3/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,60,NA
374,4/7/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,15,59,NA
374,4/10/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,82,NA
374,14-04-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,17,75,NA
374,17-04-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,60,NA
374,21-04-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,79,NA
374,24-04-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,17,105,NA
374,28-04-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,85,NA
374,5/1/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,98,NA
374,5/5/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,84,NA
374,5/8/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,82,NA
374,5/12/2010,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",11,15,66,NA
374,15-05-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,16,60,NA
374,19-05-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",12,17,72,NA
374,22-05-10,Gujarat,Rajkot,"Regional Offce, Rajkot",Gujarat State Pollution Control Board,"Residential, Rural and other Areas",13,18,82,NA
