Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
700,15/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,123,NA
700,16/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,125,NA
700,22/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,8,126,NA
700,23/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,128,NA
700,29/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,130,NA
700,30/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,131,NA
700,11/5/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,127,NA
700,11/6/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,134,NA
700,11/12/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,136,NA
700,13/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,13,141,NA
700,19/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,127,NA
700,20/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,128,NA
700,26/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,130,NA
700,27/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,131,NA
700,27/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,131,NA
700,12/3/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,132,NA
700,12/4/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,133,NA
700,12/10/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,134,NA
700,12/11/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,134,NA
700,17/12/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,136,NA
700,18/12/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,10,137,NA
700,24/12/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,138,NA
700,25/12/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,9,131,NA
700,31/12/2012,Maharashtra,Akola,"L.R.T. Commerce College, Ratanlal Plot, Civil Lines, Akola",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,7,109,NA
701,1/4/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,8,9,129,NA
701,1/5/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,137.33,NA
701,1/11/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,9,11,140.33,NA
701,1/12/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,10,11,142,NA
701,18/01/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,144,NA
701,19/01/2012,Maharashtra,Akola,"MIDC Water Work, Phash-II, MIDC Akola",Maharashtra State Pollution Control Board,Industrial Area,11,12,145.33,NA
