Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
22/8/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.3,17.8,91,213
26/8/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.5,9.9,68,144
29/8/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.3,9.9,71,154
9/2/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.3,9.8,69,144
9/5/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.2,9.9,70,150
9/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,10.4,68,142
9/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9,11.1,71,164
16/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.7,9.4,64,134
19/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.5,9.4,67,154
23/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9,9.8,65,135
26/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,9.8,65,140
30/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.7,8.8,61,129
10/3/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.5,8,64,136
10/7/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.7,9,66,146
10/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.3,9.2,69,162
14/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.5,14.4,94,214
17/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,15,18.5,113,267
21/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.3,15.7,100,233
24/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.7,13.8,96,212
28/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.7,6,51,104
31/10/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.2,6,53,107
11/4/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.2,12.6,87,204
11/7/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12,14.1,92,219
11/11/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,8.2,63,149
14/11/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,9.2,8.7,76,174
18/11/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.8,12.9,89,210
21/11/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12,13.8,95,225
25/11/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,10.3,12.4,84,193
28/11/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11,12.9,91,212
12/2/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.5,12.9,85,200
12/5/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.3,13.9,92,221
12/9/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.2,12.5,87,208
12/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.7,13.5,91,217
16/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.5,11.7,81,194
19/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.3,12.7,93,223
23/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,11.7,11.7,78,187
26/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,13.7,12.2,83,198
30/12/2009,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,12.3,12.2,80,195
1/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.5,22.8,104,284
1/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.2,22.7,73,307
1/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.8,21.5,106,289
13/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,21.5,108,292
16/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.2,21,109,328
20/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.2,16.5,110,349
23/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.5,17,112,388
27/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,16.3,109,380
30/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.6,16.8,110,399
2/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17,16.5,106,409
2/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.7,17.2,115,496
2/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,16.7,114,389
13/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,17.8,110,387
17/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.3,17.8,107,332
20/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.7,19,113,353
24/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.8,21.3,112,381
27/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.3,23,117,394
3/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.5,23.3,120,411
3/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.2,24.2,127,436
3/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16,23.8,120,416
13/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.3,24,126,436
17/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.5,23.7,128,439
20/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.2,24.8,133,342
24/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,19.5,100,404
27/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.3,23.3,121,404
31/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.8,21.5,111,399
4/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.3,22,107,380
4/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.8,23,118,414
4/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.3,23,123,425
14/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.2,23.8,118,415
17/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.3,24.5,125,432
21/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.8,24.2,114,409
24/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.8,24.3,110,399
28/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19,24.5,110,374
5/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.2,24.5,114,392
5/5/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.7,25.3,114,379
5/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.8,26.5,117,395
5/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.8,26.7,109,379
15/5/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20.2,27.5,117,388
19/5/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.8,27.3,116,397
22/5/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20.8,27.5,118,399
26/5/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,21.3,28.5,120,378
6/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.8,25,108,393
6/5/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.8,25.5,106,384
6/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,19.8,28.2,127,422
6/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20.2,29.5,134,451
16/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,21.2,30.5,122,412
19/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,21.5,30.5,125,415
23/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,20,26,119,431
26/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.2,24.8,81,259
30/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.5,19.3,95,284
7/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.8,15.2,93,273
7/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.7,9.9,68,142
7/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,9.4,63,131
14/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,11.2,71,147
17/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.8,11.2,75,156
21/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.2,12.5,78,162
24/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12,13.5,81,168
28/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12,14.2,82,170
31/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.7,14.5,86,176
8/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.3,14.5,78,160
8/7/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,15,80,165
8/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.7,17.2,85,177
14/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,17.8,89,190
18/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15,19.8,97,225
21/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.3,21.2,102,213
25/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,14.8,78,163
28/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.8,15.5,75,158
9/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.8,14.8,79,163
9/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.5,15.3,74,154
9/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.5,17.8,91,225
9/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14,17.5,92,226
15/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12,15,87,215
18/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,15.2,86,190
22/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12,15.7,77,176
25/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12,14.7,76,156
29/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.3,12.3,67,141
10/2/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.8,14.3,77,168
10/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,16.2,83,195
10/9/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.7,16.8,90,219
13/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.5,18.8,96,238
16/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,19.5,105,260
20/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.8,19.3,107,267
23/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,17.7,100,246
27/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.5,18,95,223
30/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.2,18,90,217
11/3/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.7,18.5,100,241
11/6/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,19.2,103,248
11/10/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.7,14,87,203
13/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.5,14.8,92,215
17/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.2,17.8,99,241
20/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.3,18.5,103,268
24/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,17.2,93,230
27/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,17.5,97,239
12/1/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,18.2,99,265
12/4/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15,17.5,97,251
12/8/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.8,18.2,102,279
12/11/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,18.5,97,271
15/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,19.5,108,301
18/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16,20.5,110,307
22/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.7,18.5,101,283
25/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,18.2,94,269
29/12/2009,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.2,18.8,105,302
1/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,12.4,71,152
1/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.8,11.8,54,123
1/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,12.1,57,134
1/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9,12.5,56,122
15/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.8,11.6,59,124
19/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,8.5,55,113
22/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,8.3,58,121
26/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,8.2,62,131
29/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,8.7,70,152
2/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,8.5,55,143
2/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.2,8.3,58,146
2/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,6.9,61,133
2/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,7.3,64,138
16/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,7.3,64,139
19/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.5,7.3,65,142
23/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.7,8.5,67,138
26/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.2,10.4,69,148
3/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8,10.6,71,151
3/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.3,10,69,145
3/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.3,10,74,156
3/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,10.9,74,151
16/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,10.7,73,151
19/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.2,10.5,76,156
23/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,10.5,70,146
26/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,10.2,67,142
30/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.3,10,61,134
4/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.7,10,60,122
4/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.5,10.8,64,134
4/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.2,10.3,59,122
13/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.3,11.8,62,128
16/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.2,11.3,59,118
20/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.3,11.4,59,120
23/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.3,11.8,57,117
27/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.7,11.8,56,115
30/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.7,12.1,55,113
5/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10,12.1,57,117
5/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.8,12.3,56,117
5/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.5,12.3,58,118
14/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10,12.6,59,119
18/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10,12.3,61,124
21/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10,12.3,60,125
25/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10.2,12.4,56,113
28/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10.2,12.6,55,112
6/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9,11.4,58,119
6/4/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.5,11.4,60,125
6/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.8,12.1,55,117
6/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10.2,12.6,59,120
15/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,56,116
18/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10.3,13.7,56,115
22/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,9.8,12.3,55,115
25/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,10,12.8,57,117
29/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.2,9.1,57,117
7/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.7,7.3,55,114
7/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,NA,45,94
7/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,NA,42,88
13/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,NA,47,96
16/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,NA,49,100
20/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,NA,50,104
23/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,5.3,49,103
27/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,NA,53,111
30/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,5.3,55,114
8/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,5.3,52,109
8/6/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,5.3,54,113
8/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,5.3,57,119
13/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,5.3,60,123
17/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,5.4,58,119
20/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,5.4,59,121
24/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,5.3,53,111
27/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,5.3,51,92
31/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,53,112
9/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,6,52,126
9/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,NA,56,116
9/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,NA,52,108
14/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,NA,54,114
17/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,NA,51,106
21/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,NA,52,108
24/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,NA,51,108
28/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,NA,48,100
10/1/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,NA,43,90
10/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,NA,53,110
10/8/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,NA,56,121
10/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.3,5.3,59,121
15/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.7,5.3,61,126
19/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,8.3,7.4,66,140
22/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,5.3,53,108
26/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,5.3,51,104
29/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,5.3,53,107
11/2/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,6,53,111
11/5/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.3,6,57,120
11/9/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,5.3,52,107
11/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,5.3,51,106
16/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,6,55,113
19/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,6.2,59,121
23/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,6,51,107
26/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,6,59,122
30/11/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,6,53,110
12/3/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,6.2,56,116
12/7/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.3,6.2,56,118
12/10/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.5,6.2,53,110
14/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.5,6,58,118
17/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,6,55,113
21/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,6.2,56,116
24/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.7,6.2,57,116
28/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.8,6.2,54,111
31/12/2009,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.8,6.2,56,119
1/3/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11,34.2,101,133
1/4/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10.2,33.3,124,252
1/10/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12,29.5,69,129
1/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,NA,NA,NA,NA
17/1/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11,33.7,116,180
18/1/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.5,44,147,224
24/1/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.2,36,169,270
25/1/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,NA,NA,NA,NA
2/7/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.5,34.8,171,282
2/8/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.2,38,149,250
14/2/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,13.8,37.8,182,259
15/2/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.3,35.7,175,301
21/2/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10,34.2,153,231
22/2/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.3,34.7,157,266
3/1/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11,36.5,103,145
14/3/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10.2,31,129,213
15/3/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12,34.8,73,134
21/3/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,NA,NA,NA,NA
22/3/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11,32.5,109,168
28/3/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.5,36.7,151,237
4/4/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12,31.2,170,238
4/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,14.3,38.5,168,275
4/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10.2,32.7,184,254
4/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.3,28.2,162,218
5/9/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.3,33.2,156,289
5/10/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.3,30.2,138,292
16/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.5,30.2,175,267
17/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,13.8,37.7,291,314
23/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,13,39.3,260,295
24/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10.3,29.8,230,347
6/4/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12,41.8,162,198
6/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.7,28.8,164,206
6/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.2,38.7,126,180
6/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,15.3,32.8,185,260
18/6/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11,33,154,187
19/6/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,14,38.5,120,209
22/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10.7,22.7,133,162
23/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,10.7,22,131,167
29/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12,40,162,242
30/11/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.8,36.5,169,274
12/5/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.5,36.3,116,204
12/6/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.3,37,164,281
12/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,11.8,37.2,163,267
13/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,13.3,34.3,136,237
19/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,13.2,36,170,264
20/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.8,39.3,151,260
26/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.5,35.2,167,277
27/12/2009,Maharashtra,Mahad,"EHS, Mahad",Industrial Areas,12.5,36.3,137,214
1/3/2009,Maharashtra,Mahad,"MNP, Phulle Hall",Residential and others,9,21.5,165,265
1/4/2009,Maharashtra,Mahad,"MNP, Phulle Hall",Residential and others,NA,NA,NA,NA
1/10/2009,Maharashtra,Mahad,"MNP, Phulle Hall",Residential and others,11.5,30.3,114,193
1/11/2009,Maharashtra,Mahad,"MNP, Phulle Hall",Residential and others,NA,NA,NA,NA
17/1/2009,Maharashtra,Mahad,"MNP, Phulle Hall",Residential and others,12.5,22,172,256
18/1/2009,Maharashtra,Mahad,"MNP, Phulle Hall",Residential and others,NA,NA,NA,NA
