Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
16/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,31,35.5,118,154
20/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.6,34.5,123,166
23/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,26.7,33.5,127,171
27/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,27.5,34.6,119,163
30/12/2006,Gujarat,Anklesvar,Rallies India Ltd,Industrial Areas,25.7,32.5,124,169
3/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.4,25.4,135,193
3/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.1,28.6,134,195
14/3/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.2,27.1,134,196
17/3/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.3,25.8,141,199
21/3/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.7,29.4,138,193
24/3/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21,27,135,189
4/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.7,26.2,135,189
4/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,17.8,23.7,145,201
4/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.2,27.6,127,179
14/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.4,26.1,127,178
18/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.1,27.8,132,185
21/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.6,25.6,124,175
25/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.8,25.9,123,175
28/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.5,24.2,118,172
5/2/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.5,27.6,130,184
5/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.2,29,135,192
5/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.5,27.4,136,195
5/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.1,25.3,128,182
16/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.9,26.2,135,194
19/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.4,28.1,131,183
23/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.8,27.6,124,175
30/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.4,25.1,116,163
6/2/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.3,24.4,118,166
6/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.9,26.6,127,184
6/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.2,28.2,133,195
13/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.3,29.2,129,188
16/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20,26.4,123,180
20/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.6,27.9,121,178
23/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.6,25.8,116,168
27/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,17.9,24.2,113,160
30/6/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.4,24.9,114,160
7/4/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.4,26,110,151
7/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.3,27.4,114,156
7/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.8,26.4,109,149
14/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.5,29.2,118,157
18/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.8,27.4,106,143
21/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.5,24.3,102,138
25/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.8,25.1,104,139
28/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19,25.9,100,135
31/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.2,27,102,134
8/3/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.8,28.4,108,142
8/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.7,25.6,104,141
8/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.2,26.9,114,154
14/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.8,26.8,110,148
17/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.7,29.2,105,141
21/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.4,27.6,108,145
24/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.6,27.7,114,153
28/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.2,28.8,112,145
31/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.4,27.2,114,148
9/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.4,29.4,105,138
9/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.4,30.7,113,151
9/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,23,31.2,113,153
15/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.7,32.9,118,157
19/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.3,27.1,105,138
22/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.2,29.4,114,154
26/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,23.6,29.7,115,161
29/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,25.5,32.7,113,156
10/2/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.8,29.4,113,159
10/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.3,31.6,108,152
10/9/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.7,32.8,118,168
10/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,23.6,31.2,113,159
16/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,25.9,33.2,118,169
20/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.6,30.2,122,155
21/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,27.3,33.5,128,169
22/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,28.8,34.3,134,182
23/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,27.6,34.1,128,172
30/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,25.4,34.6,119,160
11/7/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.9,30.5,112,146
11/10/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,25.5,32.4,116,155
14/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.7,31.5,111,148
17/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.5,29.4,112,150
21/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,23.8,30.2,114,147
24/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.3,32.8,117,152
28/11/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,24.9,31.8,118,153
12/1/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.8,32.6,112,158
12/5/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18,25.2,109,148
12/8/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,18.2,26.7,109,149
12/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,21.1,28.1,112,151
15/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,19.7,27.7,114,147
19/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,22.2,29.9,115,157
22/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,23.2,28.7,118,162
26/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.7,27.5,107,148
29/12/2006,Gujarat,Anklesvar,Durga Traders,Residential and others,20.9,29.1,110,152
3/2/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.6,20.5,129,226
3/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9,19.2,129,232
3/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.5,20.2,114,219
13/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.3,22.2,127,225
16/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,22.8,128,230
20/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.5,23.2,130,242
23/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8,19.4,136,245
4/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,10,23.8,125,227
4/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.9,24.3,124,221
4/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.5,25.1,131,227
13/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.4,24.4,126,231
17/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.2,22.6,137,244
20/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,10,22.3,134,239
24/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.5,20.5,143,256
27/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.6,23.6,138,249
5/1/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.8,23.8,142,248
5/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.7,21.4,135,236
5/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.7,22.2,151,267
5/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,22.7,146,259
15/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.8,22.9,145,257
18/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,21.8,128,231
22/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.5,19,145,259
25/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.4,18.1,121,220
29/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.5,20.9,131,237
6/1/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,20.1,122,223
6/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.2,22.6,114,211
6/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,7.9,21.5,118,213
6/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.4,22.1,113,198
15/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,20.5,108,192
19/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.3,20.6,103,184
22/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.6,20.6,101,180
26/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,19.1,63,100
29/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,7.2,20,62,112
7/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9,16.8,65,112
7/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,17.7,52,93
13/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9,20.1,103,176
17/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.6,19.5,79,146
20/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9,19.5,51,104
24/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.3,19.7,55,122
27/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.8,17.6,40,79
31/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.2,20.1,33,54
8/3/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,20.6,50,97
8/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.9,17.8,52,104
8/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.2,20.1,59,104
14/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.7,19.5,51,104
17/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,17.7,79,146
21/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.2,20.1,52,93
24/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,20.6,50,93
28/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.2,20.1,55,105
31/8/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.5,20.6,62,108
9/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9,17.8,60,108
9/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.2,20.1,58,108
9/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.8,19.8,68,123
14/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.4,18.3,65,114
18/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.1,17.9,41,72
21/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.7,19.8,49,81
25/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.2,19.8,51,87
28/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.6,19.8,70,115
10/2/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.2,20.1,75,124
10/5/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.6,17.8,72,120
10/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,8.4,18.2,77,129
10/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,10.1,27.8,82,138
16/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,9.7,26.5,77,128
20/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,13.7,17,86,197
21/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,46.2,45.2,163,359
22/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,29.6,30.5,117,275
23/10/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,14.3,21.3,110,223
11/2/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,12.3,27.8,78,134
11/6/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,13.2,29.2,82,140
11/9/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,14,30.7,83,143
13/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,15.3,29.8,84,143
16/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,15.2,30.3,85,145
20/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,14.5,28.9,84,142
23/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,15.5,30.4,89,148
27/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,15.8,30.6,92,151
30/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,15,29.5,85,138
12/4/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,17.6,35.1,95,154
12/7/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,18.2,35.4,98,160
12/11/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,17.6,34.7,95,156
14/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,16.1,30.7,90,146
18/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,17.3,33.1,93,155
21/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,17.4,32.8,87,141
25/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,17.7,34.1,92,149
28/12/2006,Gujarat,Jamnagar,Fisheries Office,Residential and others,18,33.6,91,141
3/3/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.5,26.3,177,315
3/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.5,24.7,191,339
3/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.5,25.9,183,337
14/3/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.1,24.9,196,364
17/3/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10,25.1,181,315
21/3/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.3,26.7,192,333
4/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.4,24.6,185,320
4/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.5,27.1,174,325
4/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.9,27.2,197,361
14/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10,25.9,192,345
18/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.6,27.7,199,363
21/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.8,26.1,192,351
25/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.8,24.9,202,342
28/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.5,26.4,200,345
5/2/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.2,24.7,198,341
5/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.1,26.7,194,328
5/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.5,26.4,206,346
5/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.8,26.9,194,331
16/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.3,25.9,216,359
19/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,11.2,25.3,208,342
23/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.6,24.3,208,351
26/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.5,25.5,201,335
30/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.7,24.4,199,327
6/2/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.7,20.1,197,323
6/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.1,22.1,209,333
6/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.4,22.9,196,329
13/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.8,23.2,176,298
16/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10,21.8,169,290
20/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.3,22.4,194,325
23/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.4,21.4,184,300
27/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,8.3,16.6,112,182
30/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.8,16.7,159,272
7/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.6,17.6,146,238
7/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.3,17.7,137,231
7/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.8,16.3,90,238
7/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.9,18.2,162,261
14/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.1,16.1,147,235
20/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.6,16.1,94,131
21/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,11.5,20.6,159,270
25/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.6,17.6,161,220
8/4/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.8,18.2,87,136
8/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.1,21.4,141,230
8/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.4,35.6,118,162
15/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.4,15.6,84,131
18/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.4,21.4,122,167
22/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.3,17.7,131,223
25/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.6,17.6,162,261
29/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.3,17.7,146,238
9/1/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.6,17.6,145,238
9/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.6,18.2,200,315
9/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10,17.4,178,286
9/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.1,22.1,221,348
15/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.5,18.7,197,329
19/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10,21.5,188,306
22/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.7,17.6,207,301
26/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.6,18.5,194,329
29/9/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,9.7,17.9,209,345
10/3/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.1,18.5,171,286
10/6/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.6,17.3,166,284
10/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,10.4,17.7,209,337
13/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.3,21,224,366
17/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.4,21,224,359
20/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,20.9,26,212,363
21/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,37.6,38.3,197,364
22/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,26.8,29.3,221,419
23/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,17.2,25.2,248,494
11/3/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,14,19.8,187,251
11/7/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.1,20.2,194,265
11/10/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,13.9,20.2,185,315
14/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15,21,191,323
17/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,14.8,19.7,179,231
21/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,14.3,19.8,190,319
24/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,14.9,20.8,193,249
28/11/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.6,21.6,206,279
12/1/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.3,21.6,204,353
12/5/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.4,21.4,201,351
12/8/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,16.8,23.5,130,215
12/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,16.9,23.6,136,228
15/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,15.5,21.4,109,183
19/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,16.9,23.3,164,274
22/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,16.1,22.4,141,228
26/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,14.2,19.7,127,209
29/12/2006,Gujarat,Rajkot,Sardhara Indl.Corp.,Industrial Areas,13.5,19.3,100,169
3/1/2006,Gujarat,Rajkot,Regional Office,Residential and others,10,12.1,72,121
3/4/2006,Gujarat,Rajkot,Regional Office,Residential and others,10,11.8,68,115
3/8/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.7,12.6,55,104
3/11/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.2,12.6,54,93
15/3/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.7,11.8,84,109
18/3/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.4,12.3,50,101
22/3/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.2,11.7,56,97
4/1/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.5,11.9,70,117
4/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.8,11.8,70,118
4/8/2006,Gujarat,Rajkot,Regional Office,Residential and others,10,12.4,70,121
4/12/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.4,12.4,74,122
15/4/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.6,12.6,82,125
19/4/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.5,13.1,74,126
22/4/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.9,10.9,83,143
26/4/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.7,12,75,129
29/4/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.5,12.3,72,129
5/3/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.9,11.1,61,101
5/6/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.4,12.5,72,123
5/10/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.3,12.2,82,131
13/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.8,11.3,102,170
17/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.9,11,67,111
20/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.1,11.3,77,129
24/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.8,11.8,73,128
27/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.4,11.1,73,131
31/5/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.6,11.7,63,112
6/3/2006,Gujarat,Rajkot,Regional Office,Residential and others,9,12.5,75,126
6/7/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.9,12,75,131
6/10/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.3,12.3,46,84
14/6/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.2,12.4,53,90
17/6/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.1,11.6,50,86
21/6/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.4,11.2,50,79
24/6/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.4,11.7,37,58
28/6/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.8,10.9,44,69
7/1/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.1,11.7,39,64
7/8/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.1,10.5,43,63
7/12/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.6,10.6,54,76
18/7/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.3,10.3,89,110
20/7/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.6,10.6,85,111
22/7/2006,Gujarat,Rajkot,Regional Office,Residential and others,9.1,10.5,49,69
26/7/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.3,12.3,54,78
8/2/2006,Gujarat,Rajkot,Regional Office,Residential and others,8.5,10.5,48,70
