Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
583,21/3/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12.2,73,186
583,22/3/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,12.1,75,192
583,28/3/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,11.4,72,186
583,29/3/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,11.1,74,185
583,4/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,73,186
583,4/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,74,193
583,15/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.9,70,181
583,16/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10.1,76,193
583,19/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10.1,75,191
583,20/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10.2,71,180
583,26/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10.1,76,195
583,27/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.9,73,183
583,5/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,73,190
583,5/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,72,188
583,5/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.7,72,186
583,5/10/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.5,74,193
583,18/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,76,195
583,19/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,74,189
583,23/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.9,71,180
583,24/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,11.3,75,195
583,6/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.7,73,188
583,6/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.5,76,196
583,13/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.4,76,194
583,14/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.4,72,184
583,22/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.3,71,179
583,23/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9.5,75,188
583,27/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,77,194
583,28/6/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,10,73,186
583,7/4/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9.7,72,183
583,7/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9.8,75,179
583,7/11/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9.4,76,193
583,7/12/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9.7,75,188
583,18/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9.6,77,187
583,19/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,9.8,75,183
583,25/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,10.2,74,179
583,26/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,10.1,76,187
583,9/2/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.5,9.6,73,182
583,9/3/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.6,9.5,73,184
583,9/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.6,9.5,75,191
583,9/12/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.5,9.5,74,184
583,13/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.7,9.5,78,197
583,19/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.5,9.6,74,192
583,20/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.5,9.4,72,183
583,26/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.5,9.3,75,195
583,28/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.6,9.3,73,182
583,10/3/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.4,9.6,73,184
583,10/5/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.6,9.7,73,183
583,10/10/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.2,9.7,75,186
583,10/12/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.4,9.7,75,187
583,17/10/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.4,9.6,75,189
583,20/10/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.4,9.5,77,197
583,24/10/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.2,9.5,75,189
583,25/10/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.2,9.3,77,200
583,11/1/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.6,9.6,77,197
583,11/2/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.6,9.6,74,187
583,11/7/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.7,9.8,75,185
583,11/9/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.5,9.8,77,195
583,14/11/2011,Andhra Pradesh,Guntur,"Near Hindu College, Market Road, Guntur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.5,9.7,75,187
