Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
20-08-05,West Bengal,Haldia,Super Market,Industrial Areas,6,29.8,34,80
27-08-05,West Bengal,Haldia,Super Market,Industrial Areas,5,26.6,44,103
30-08-05,West Bengal,Haldia,Super Market,Industrial Areas,5.1,24,43,82
9/3/2005,West Bengal,Haldia,Super Market,Industrial Areas,5.7,22.9,30,77
9/6/2005,West Bengal,Haldia,Super Market,Industrial Areas,5.7,26.7,36,83
9/9/2005,West Bengal,Haldia,Super Market,Industrial Areas,5.5,25.4,30,74
9/12/2005,West Bengal,Haldia,Super Market,Industrial Areas,5.4,23.8,20,73
15-09-05,West Bengal,Haldia,Super Market,Industrial Areas,5.4,27.1,55,182
18-09-05,West Bengal,Haldia,Super Market,Industrial Areas,4.6,24.9,25,53
21-09-05,West Bengal,Haldia,Super Market,Industrial Areas,5.9,25,27,91
25-09-05,West Bengal,Haldia,Super Market,Industrial Areas,6.5,23,36,125
28-09-05,West Bengal,Haldia,Super Market,Industrial Areas,6.7,25.6,45,151
10/4/2005,West Bengal,Haldia,Super Market,Industrial Areas,6.1,28.2,37,112
10/7/2005,West Bengal,Haldia,Super Market,Industrial Areas,8.2,35.6,24,114
10/9/2005,West Bengal,Haldia,Super Market,Industrial Areas,8.3,32.7,32,128
13-10-05,West Bengal,Haldia,Super Market,Industrial Areas,6.5,29,50,163
17-10-05,West Bengal,Haldia,Super Market,Industrial Areas,6.5,26.9,53,123
22-10-05,West Bengal,Haldia,Super Market,Industrial Areas,6.4,23.9,49,140
26-10-05,West Bengal,Haldia,Super Market,Industrial Areas,6.4,27.2,76,164
29-10-05,West Bengal,Haldia,Super Market,Industrial Areas,7,34.6,63,203
11/2/2005,West Bengal,Haldia,Super Market,Industrial Areas,6.7,32.1,72,152
11/5/2005,West Bengal,Haldia,Super Market,Industrial Areas,8,27,53,163
11/8/2005,West Bengal,Haldia,Super Market,Industrial Areas,5.2,44.7,86,182
11/11/2005,West Bengal,Haldia,Super Market,Industrial Areas,6.6,33.4,78,145
15-11-05,West Bengal,Haldia,Super Market,Industrial Areas,6.5,26.9,179,427
18-11-05,West Bengal,Haldia,Super Market,Industrial Areas,7.8,33.6,217,552
20-11-05,West Bengal,Haldia,Super Market,Industrial Areas,8.3,32.8,133,355
24-11-05,West Bengal,Haldia,Super Market,Industrial Areas,6.5,32.7,104,224
28-11-05,West Bengal,Haldia,Super Market,Industrial Areas,6.7,36.4,145,346
12/3/2005,West Bengal,Haldia,Super Market,Industrial Areas,8.3,36.8,178,356
12/6/2005,West Bengal,Haldia,Super Market,Industrial Areas,7.3,36.3,197,416
12/9/2005,West Bengal,Haldia,Super Market,Industrial Areas,9.7,46.3,221,480
12/11/2005,West Bengal,Haldia,Super Market,Industrial Areas,8.6,40.8,187,436
14-12-05,West Bengal,Haldia,Super Market,Industrial Areas,7.7,49.4,202,407
19-12-05,West Bengal,Haldia,Super Market,Industrial Areas,8.1,47.9,157,319
23-12-05,West Bengal,Haldia,Super Market,Industrial Areas,5.9,48.7,149,259
27-12-05,West Bengal,Haldia,Super Market,Industrial Areas,6.1,51.2,231,387
30-12-05,West Bengal,Haldia,Super Market,Industrial Areas,8.9,43.4,307,351
1/2/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,51.5,97,166
1/6/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,11.4,63.1,103,201
1/10/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8.8,58.4,161,212
14-01-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.9,62.4,131,282
18-01-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.5,61.1,97,167
22-01-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,61.2,140,327
26-01-05,West Bengal,Haldia,WBIIDC,Industrial Areas,13.2,59.5,175,265
29-01-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.6,59.2,132,301
2/2/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9.8,56.1,195,298
2/5/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9,63.1,168,347
2/8/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,10.1,68.4,174,304
2/11/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,10.1,63.3,166,395
14-02-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.4,61.9,98,338
17-02-05,West Bengal,Haldia,WBIIDC,Industrial Areas,10.5,61,67,241
20-02-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.7,53.8,50,131
25-02-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.3,51.5,103,253
3/3/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,10.6,54.7,134,256
3/6/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,10.4,56.5,118,279
3/10/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,11.4,47.2,54,270
15-03-05,West Bengal,Haldia,WBIIDC,Industrial Areas,11,60,170,433
18-03-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.9,55,115,348
21-03-05,West Bengal,Haldia,WBIIDC,Industrial Areas,11.5,54.5,64,280
26-03-05,West Bengal,Haldia,WBIIDC,Industrial Areas,11,50.4,74,173
30-03-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,47.1,100,285
4/3/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,10.4,50.3,40,187
4/8/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8,39.6,52,230
4/12/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.2,34,124,318
16-04-05,West Bengal,Haldia,WBIIDC,Industrial Areas,10,37.5,92,427
18-04-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.5,33.3,52,207
21-04-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.2,32,63,237
25-04-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.1,33.3,42,228
27-04-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.1,34.8,42,218
5/1/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8.1,34.5,44,157
5/6/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8.7,36.5,70,240
5/9/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.8,36.1,116,303
5/12/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,35,46,134
17-05-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.4,33.1,49,158
21-05-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.1,34.8,35,162
25-05-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.2,33.6,31,145
29-05-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.2,31.4,42,149
6/3/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.6,34.7,48,154
6/5/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6.1,32.7,20,58
6/8/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.9,33.8,45,147
13-06-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.1,33,52,136
16-06-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.5,34,43,119
21-06-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.6,31.3,127,178
25-06-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.8,28.3,34,123
29-06-05,West Bengal,Haldia,WBIIDC,Industrial Areas,5.7,30.2,34,84
7/1/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5.4,31.3,33,88
7/4/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5.8,29.9,30,64
7/9/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5,25.9,11,47
7/12/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6.5,30.5,33,64
15-07-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7,29,26,90
18-07-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.4,29.7,16,48
21-07-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.4,24.6,24,55
24-07-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7,27.5,27,79
27-07-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.6,29.4,28,70
8/1/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6,27.6,28,69
8/4/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6.4,33.7,18,49
8/7/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5.8,33.7,54,115
8/12/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.8,31.8,63,181
16-08-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.4,34.7,15,50
20-08-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.1,33.4,27,65
27-08-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.3,27.9,35,84
30-08-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.8,28.7,46,103
9/3/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6.5,28.3,23,49
9/6/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5.9,24.7,30,75
9/9/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6.5,26.5,41,99
9/12/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5.4,24.6,35,84
15-09-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.8,31.2,47,172
18-09-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6,26.3,31,76
21-09-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.9,25.7,27,103
25-09-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.6,27,43,122
28-09-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.8,26.8,58,171
10/4/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8.1,27.5,29,79
10/7/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8.9,35.3,21,109
10/9/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,35.9,37,120
10/12/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,5.4,24.6,35,84
13-10-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.3,33.9,62,193
17-10-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.9,32.4,58,145
22-10-05,West Bengal,Haldia,WBIIDC,Industrial Areas,7.1,26.3,44,130
26-10-05,West Bengal,Haldia,WBIIDC,Industrial Areas,6.5,28.4,57,132
29-10-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9,36.5,49,200
11/2/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.9,31.2,143,202
11/5/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,7.9,28.9,53,156
11/8/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,23.4,85,158
11/11/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,6.6,37.1,82,154
15-11-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.9,30.7,183,492
18-11-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.1,33.4,167,478
20-11-05,West Bengal,Haldia,WBIIDC,Industrial Areas,10,34,104,301
24-11-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.4,34.6,104,298
28-11-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.7,37.9,145,346
12/3/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9,38.4,98,338
12/6/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,8.5,44,153,377
12/9/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,10.4,51.4,198,443
12/11/2005,West Bengal,Haldia,WBIIDC,Industrial Areas,9.8,43.9,146,334
14-12-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8,49.4,164,386
19-12-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.8,54.6,114,289
23-12-05,West Bengal,Haldia,WBIIDC,Industrial Areas,10.1,44.4,146,310
27-12-05,West Bengal,Haldia,WBIIDC,Industrial Areas,8.3,52.3,129,374
30-12-05,West Bengal,Haldia,WBIIDC,Industrial Areas,9.3,51,313,371
7/3/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,6.9,63.7,43,84
7/6/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,8.2,84.7,31,63
7/10/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.8,65.4,20,69
14-07-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,6.6,108.6,25,74
18-07-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,7.7,96.5,24,55
22-07-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,10.8,87.2,59,108
26-07-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,8.2,48.6,24,47
30-07-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,10.4,56.1,22,47
8/3/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,7.1,84.7,38,74
8/6/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,7.3,83.2,20,65
8/9/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,6.9,47.2,35,191
8/12/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.4,60.2,48,188
16-08-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.2,71.5,32,144
18-08-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.6,57.3,60,144
22-08-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,10.9,58.5,32,130
25-08-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.6,75.9,54,125
29-08-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.9,86.2,48,138
9/2/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.1,82.8,44,101
9/5/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.4,84.5,24,93
9/8/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5,78.4,27,89
9/11/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.5,84.8,23,106
14-09-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,5,111.2,65,129
19-09-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,8.8,123.2,25,69
24-09-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.4,85.8,39,87
27-09-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,7.7,75.2,121,178
29-09-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,13.8,78.1,55,114
10/4/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,10.5,124,52,199
10/7/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,12.5,118.2,65,121
10/9/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,9.5,104.1,344,421
14-10-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,20.8,98.3,130,185
17-10-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,6.7,32.6,49,99
21-10-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,12.4,102.3,66,92
26-10-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,11.2,94.6,100,149
29-10-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,14.1,89.6,102,247
11/2/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,10,74.6,81,153
11/5/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,16.1,140.5,159,248
11/8/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,5.4,51.8,114,162
11/11/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,10.7,61,133,208
14-11-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,13.2,70.4,146,262
17-11-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,19.7,63.2,177,269
20-11-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,9.3,92.1,140,246
24-11-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,15.9,118.2,158,258
28-11-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,11.7,85.8,140,255
12/2/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,26.3,117.3,168,261
12/5/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,16,77.6,154,263
12/8/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,10.5,144.7,138,250
12/11/2005,West Bengal,Howrah,Bandhaghat,Industrial Areas,17,143.5,220,408
14-12-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,35.3,90.3,183,301
19-12-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,41,112.2,101,191
24-12-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,36.3,131.2,195,289
27-12-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,25,109.1,186,294
30-12-05,West Bengal,Howrah,Bandhaghat,Industrial Areas,59.3,111.5,208,325
3/5/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,8,112,45,101
7/3/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,11.1,53.1,35,60
7/6/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,6.4,79.4,59,115
7/10/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,9.3,70.2,35,78
14-07-05,West Bengal,Howrah,Howrah MC,Industrial Areas,9.1,73.4,21,57
18-07-05,West Bengal,Howrah,Howrah MC,Industrial Areas,13.1,59.6,48,84
22-07-05,West Bengal,Howrah,Howrah MC,Industrial Areas,18.1,71.5,92,147
26-07-05,West Bengal,Howrah,Howrah MC,Industrial Areas,18.3,55.9,23,41
30-07-05,West Bengal,Howrah,Howrah MC,Industrial Areas,19.9,81.3,24,49
8/3/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,6.9,56.8,60,96
8/6/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,12.3,60.1,47,75
8/9/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,6.3,63.7,69,223
8/12/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,7.1,64.4,191,306
16-08-05,West Bengal,Howrah,Howrah MC,Industrial Areas,7.1,90.1,47,148
18-08-05,West Bengal,Howrah,Howrah MC,Industrial Areas,8.8,95.2,45,154
22-08-05,West Bengal,Howrah,Howrah MC,Industrial Areas,16.1,74,52,125
25-08-05,West Bengal,Howrah,Howrah MC,Industrial Areas,12.1,96.6,74,142
29-08-05,West Bengal,Howrah,Howrah MC,Industrial Areas,8.2,99.3,79,136
9/2/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,8.4,85,45,116
9/5/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,5.9,63.3,56,132
9/8/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,7.1,44,38,86
9/11/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,6.6,39.3,32,99
14-09-05,West Bengal,Howrah,Howrah MC,Industrial Areas,5.8,55.9,41,79
19-09-05,West Bengal,Howrah,Howrah MC,Industrial Areas,10.8,59.1,42,135
24-09-05,West Bengal,Howrah,Howrah MC,Industrial Areas,12.1,59.5,57,153
27-09-05,West Bengal,Howrah,Howrah MC,Industrial Areas,10.1,76.1,151,327
29-09-05,West Bengal,Howrah,Howrah MC,Industrial Areas,5.9,72,62,185
10/4/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,6.5,97.8,75,190
10/7/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,5.3,141.6,129,216
10/9/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,8,119.9,222,388
14-10-05,West Bengal,Howrah,Howrah MC,Industrial Areas,5.2,97,123,230
17-10-05,West Bengal,Howrah,Howrah MC,Industrial Areas,5.9,108.2,83,229
21-10-05,West Bengal,Howrah,Howrah MC,Industrial Areas,5.2,117.3,48,76
26-10-05,West Bengal,Howrah,Howrah MC,Industrial Areas,5.9,96,241,383
29-10-05,West Bengal,Howrah,Howrah MC,Industrial Areas,4.3,85.8,111,248
11/2/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,13.7,137.3,152,328
11/5/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,18.2,162,191,367
11/8/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,6,104.5,171,286
11/11/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,9.4,115.5,208,340
14-11-05,West Bengal,Howrah,Howrah MC,Industrial Areas,14.5,131.3,244,394
17-11-05,West Bengal,Howrah,Howrah MC,Industrial Areas,8.2,119.8,272,462
20-11-05,West Bengal,Howrah,Howrah MC,Industrial Areas,8.7,121.5,268,467
24-11-05,West Bengal,Howrah,Howrah MC,Industrial Areas,7.1,136.7,374,560
28-11-05,West Bengal,Howrah,Howrah MC,Industrial Areas,20.6,117.8,282,489
12/2/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,22.6,109.6,338,575
12/5/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,14.8,172.7,315,531
12/8/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,10.3,210.3,294,522
12/11/2005,West Bengal,Howrah,Howrah MC,Industrial Areas,16.8,186.5,267,511
14-12-05,West Bengal,Howrah,Howrah MC,Industrial Areas,22.8,112.7,322,562
19-12-05,West Bengal,Howrah,Howrah MC,Industrial Areas,56.9,190,344,544
24-12-05,West Bengal,Howrah,Howrah MC,Industrial Areas,48.7,205.3,264,448
27-12-05,West Bengal,Howrah,Howrah MC,Industrial Areas,25,178,297,508
30-12-05,West Bengal,Howrah,Howrah MC,Industrial Areas,62.8,175,290,559
7/3/2005,West Bengal,Howrah,Bator,Residential and others,5.9,65.5,52,73
7/6/2005,West Bengal,Howrah,Bator,Residential and others,7.1,98.9,38,72
7/10/2005,West Bengal,Howrah,Bator,Residential and others,6.6,82.5,26,74
14-07-05,West Bengal,Howrah,Bator,Residential and others,6.8,123.1,32,78
18-07-05,West Bengal,Howrah,Bator,Residential and others,5.9,105.3,25,67
22-07-05,West Bengal,Howrah,Bator,Residential and others,8.7,112.9,100,132
26-07-05,West Bengal,Howrah,Bator,Residential and others,14.8,64.9,22,38
30-07-05,West Bengal,Howrah,Bator,Residential and others,10.9,66.3,30,60
8/3/2005,West Bengal,Howrah,Bator,Residential and others,5.8,101.3,45,84
8/6/2005,West Bengal,Howrah,Bator,Residential and others,6.7,84.7,39,68
8/9/2005,West Bengal,Howrah,Bator,Residential and others,8.5,86.6,45,168
8/12/2005,West Bengal,Howrah,Bator,Residential and others,7,81.9,56,151
17-08-05,West Bengal,Howrah,Bator,Residential and others,5.6,82.3,39,141
19-08-05,West Bengal,Howrah,Bator,Residential and others,7.2,52.8,32,92
22-08-05,West Bengal,Howrah,Bator,Residential and others,6.6,84.5,30,94
25-08-05,West Bengal,Howrah,Bator,Residential and others,6,96.8,61,100
29-08-05,West Bengal,Howrah,Bator,Residential and others,5.6,50.3,70,139
9/2/2005,West Bengal,Howrah,Bator,Residential and others,5.9,67.3,56,105
9/5/2005,West Bengal,Howrah,Bator,Residential and others,4.9,73.7,58,105
9/8/2005,West Bengal,Howrah,Bator,Residential and others,5.5,79.6,57,107
9/11/2005,West Bengal,Howrah,Bator,Residential and others,5.5,79.5,39,90
14-09-05,West Bengal,Howrah,Bator,Residential and others,8.9,86.3,43,97
19-09-05,West Bengal,Howrah,Bator,Residential and others,10.5,78.8,29,88
24-09-05,West Bengal,Howrah,Bator,Residential and others,5.9,74.5,31,69
27-09-05,West Bengal,Howrah,Bator,Residential and others,5.5,67.6,78,129
29-09-05,West Bengal,Howrah,Bator,Residential and others,7.7,75.3,66,113
10/4/2005,West Bengal,Howrah,Bator,Residential and others,NA,84.9,67,231
10/7/2005,West Bengal,Howrah,Bator,Residential and others,6.3,90.8,93,123
10/9/2005,West Bengal,Howrah,Bator,Residential and others,5.1,111.8,127,193
14-10-05,West Bengal,Howrah,Bator,Residential and others,11.6,103.3,63,103
17-10-05,West Bengal,Howrah,Bator,Residential and others,NA,83.2,76,199
21-10-05,West Bengal,Howrah,Bator,Residential and others,4.2,108.8,77,103
26-10-05,West Bengal,Howrah,Bator,Residential and others,4.5,75.9,102,160
29-10-05,West Bengal,Howrah,Bator,Residential and others,7.9,65.2,78,164
11/2/2005,West Bengal,Howrah,Bator,Residential and others,10.5,95.8,140,189
11/5/2005,West Bengal,Howrah,Bator,Residential and others,11.6,83.3,132,182
11/8/2005,West Bengal,Howrah,Bator,Residential and others,8.9,58.3,110,141
11/11/2005,West Bengal,Howrah,Bator,Residential and others,5.6,60.8,101,184
14-11-05,West Bengal,Howrah,Bator,Residential and others,13,69.8,151,328
17-11-05,West Bengal,Howrah,Bator,Residential and others,5.6,91.6,220,306
20-11-05,West Bengal,Howrah,Bator,Residential and others,5.6,67,177,260
24-11-05,West Bengal,Howrah,Bator,Residential and others,5.2,99.5,304,420
28-11-05,West Bengal,Howrah,Bator,Residential and others,6.1,66.9,177,249
12/2/2005,West Bengal,Howrah,Bator,Residential and others,22.3,91.8,243,315
12/5/2005,West Bengal,Howrah,Bator,Residential and others,10.4,107.8,172,344
12/8/2005,West Bengal,Howrah,Bator,Residential and others,12.7,101.6,247,323
12/11/2005,West Bengal,Howrah,Bator,Residential and others,16,102.2,129,224
14-12-05,West Bengal,Howrah,Bator,Residential and others,13,106.8,275,453
19-12-05,West Bengal,Howrah,Bator,Residential and others,8.5,167.5,179,291
24-12-05,West Bengal,Howrah,Bator,Residential and others,17.9,126,229,400
27-12-05,West Bengal,Howrah,Bator,Residential and others,14,120.5,208,330
30-12-05,West Bengal,Howrah,Bator,Residential and others,47.9,117.3,271,367
7/3/2005,West Bengal,Howrah,Naskarpara,Residential and others,9.1,51.9,40,66
7/6/2005,West Bengal,Howrah,Naskarpara,Residential and others,16.2,49.3,38,67
7/10/2005,West Bengal,Howrah,Naskarpara,Residential and others,7.3,57.4,21,57
14-07-05,West Bengal,Howrah,Naskarpara,Residential and others,6.9,66,27,100
18-07-05,West Bengal,Howrah,Naskarpara,Residential and others,16.2,62.4,27,78
22-07-05,West Bengal,Howrah,Naskarpara,Residential and others,36.6,90.1,117,160
26-07-05,West Bengal,Howrah,Naskarpara,Residential and others,12.8,59.2,26,48
30-07-05,West Bengal,Howrah,Naskarpara,Residential and others,14.6,66.5,43,69
8/3/2005,West Bengal,Howrah,Naskarpara,Residential and others,11.3,67.1,87,160
8/6/2005,West Bengal,Howrah,Naskarpara,Residential and others,14.3,70.9,66,104
8/9/2005,West Bengal,Howrah,Naskarpara,Residential and others,9.3,49.3,48,155
8/12/2005,West Bengal,Howrah,Naskarpara,Residential and others,22.3,50.2,78,186
16-08-05,West Bengal,Howrah,Naskarpara,Residential and others,6.1,67,28,116
18-08-05,West Bengal,Howrah,Naskarpara,Residential and others,17.3,56.2,37,129
22-08-05,West Bengal,Howrah,Naskarpara,Residential and others,40.9,52.4,36,91
25-08-05,West Bengal,Howrah,Naskarpara,Residential and others,42.3,72.8,60,101
29-08-05,West Bengal,Howrah,Naskarpara,Residential and others,49.7,78.8,74,116
9/2/2005,West Bengal,Howrah,Naskarpara,Residential and others,33.9,91,48,94
9/5/2005,West Bengal,Howrah,Naskarpara,Residential and others,30.6,96.6,38,71
9/8/2005,West Bengal,Howrah,Naskarpara,Residential and others,28.6,104.8,35,85
9/11/2005,West Bengal,Howrah,Naskarpara,Residential and others,18.5,99.5,30,83
14-09-05,West Bengal,Howrah,Naskarpara,Residential and others,9.9,66,45,118
19-09-05,West Bengal,Howrah,Naskarpara,Residential and others,19.3,68.4,24,64
24-09-05,West Bengal,Howrah,Naskarpara,Residential and others,33.2,72.3,44,94
27-09-05,West Bengal,Howrah,Naskarpara,Residential and others,50.7,74.2,129,206
29-09-05,West Bengal,Howrah,Naskarpara,Residential and others,23.2,71.8,64,137
10/4/2005,West Bengal,Howrah,Naskarpara,Residential and others,10.1,55.4,67,254
10/7/2005,West Bengal,Howrah,Naskarpara,Residential and others,28.1,65,151,205
