Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
3/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.8,64,163
3/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.5,61,179
3/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.4,46,149
14/3/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.8,58,174
16/3/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15,56,170
20/3/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.2,64,188
22/3/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.7,59,177
26/3/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.4,53,156
4/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.9,55,155
4/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.2,56,168
4/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.3,63,191
4/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.3,48,135
14/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,14.5,53,156
20/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.5,57,164
22/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.5,55,155
26/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,5.2,15.3,61,181
28/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,5,14.3,65,192
5/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,14.8,70,235
5/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.8,15,63,183
5/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.9,45,129
5/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.2,43,128
14/5/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.6,49,139
16/5/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.8,46,135
20/5/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.4,49,135
22/5/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.9,15.4,60,179
26/5/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.9,48,143
6/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.2,64,181
6/5/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.3,54,152
6/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,5,15.3,45,135
14/6/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.4,54,153
16/6/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.3,52,150
20/6/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.1,63,178
22/6/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.2,49,147
26/6/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,15.1,54,163
28/6/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.5,45,136
7/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.6,47,146
7/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.2,55,155
7/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.3,65,185
7/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.7,14.6,40,116
14/7/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.1,43,142
16/7/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.1,44,124
22/7/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.1,44,123
26/7/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.5,46,141
28/7/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.8,40,112
8/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.6,55,155
8/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.2,47,134
14/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,13.9,55,166
18/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14,45,131
20/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.1,41,122
22/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15.2,48,143
26/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.7,41,122
28/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.5,39,116
31/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14,29,87
9/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,15.3,41,123
9/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.3,45,136
14/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.5,46,125
16/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.6,39,107
20/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,13.5,42,124
22/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,13.7,42,116
26/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,15.3,46,135
28/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,13.8,47,142
30/9/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,14.6,41,127
10/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.8,39,109
10/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,14.7,41,128
10/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.3,106,298
14/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.6,44,124
16/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,16.1,104,166
17/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,29.3,55.1,318,372
18/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,6,32.9,163,222
20/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,15.1,50,145
26/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.4,58,159
11/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.3,45,133
11/4/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.3,46,133
11/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,15.8,51,106
11/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.5,14.5,51,86
14/11/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,15.3,38,107
16/11/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,15,38,111
20/11/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.6,50,138
22/11/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.8,40,113
26/11/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,14.7,43,124
12/2/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.4,14.5,46,134
12/8/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.2,14.2,53,143
12/10/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,17.5,43,135
14/12/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,5,16.4,45,131
16/12/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,15.8,91,250
20/12/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.1,15.5,74,199
23/12/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.3,16.5,61,159
26/12/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,4.6,16.4,83,232
28/12/2009,Andhra Pradesh,Hyderabad,Jubilee Hills,Residential and others,5.2,15.2,84,231
1/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,28,112,332
1/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,28,111,330
1/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27.9,82,251
1/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,28.4,101,298
15/1/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,25.5,73,211
17/1/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27,106,304
21/1/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,28.1,112,335
23/1/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27.8,112,317
27/1/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27.8,125,359
2/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,28.4,129,370
2/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,27.3,117,358
2/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,28.8,119,351
15/2/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,28.3,115,332
17/2/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,29.2,108,314
21/2/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,28.6,101,297
25/2/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27,110,301
27/2/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.3,111,331
28/2/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,25.3,94,275
3/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,27.9,128,381
3/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.4,132,393
3/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.2,130,380
16/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,26.8,124,364
21/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.3,122,364
23/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27.7,107,311
29/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,26.6,117,349
31/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.7,117,340
4/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,26.7,116,333
4/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,26.2,96,287
4/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,26.3,93,274
15/4/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,26,112,334
17/4/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,28.2,111,328
21/4/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.4,110,328
23/4/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.9,125,372
27/4/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.2,110,317
30/4/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,26.1,119,344
5/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,27.5,117,350
5/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,26.5,113,329
5/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.3,116,339
5/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,26.2,120,346
15/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.6,120,359
17/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.3,97,302
21/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,26.2,111,326
23/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,26.6,111,342
27/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,26.4,110,319
6/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.9,113,341
6/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,24.8,116,333
6/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.2,114,332
6/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,27.2,115,337
15/6/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,25.2,112,334
17/6/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.5,104,312
23/6/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.7,105,311
27/6/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,28.2,100,307
29/6/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,26.3,108,324
7/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,24.7,97,275
7/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,24.8,98,276
7/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,23.5,95,279
15/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27.2,100,302
17/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,27.7,107,311
21/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,28.2,97,283
23/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.5,102,314
27/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,26.6,101,278
31/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,25.7,94,282
8/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.5,106,320
8/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.2,105,300
8/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.7,26.7,102,307
8/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,25.2,97,282
17/8/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,25.2,87,274
21/8/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.2,87,265
23/8/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,25.4,102,312
27/8/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,24.5,85,259
29/8/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,24.3,91,277
9/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.7,23.7,81,239
9/7/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,24.5,93,285
9/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,25.7,107,322
9/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,24.5,104,315
15/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,23.8,103,292
17/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,23.9,98,285
21/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.7,24.7,101,297
23/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,23.9,96,269
26/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,25.5,98,298
10/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,24.4,97,287
10/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,23.8,94,291
10/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,24.5,93,290
16/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,34.9,160,284
17/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,45.5,73.5,301,471
21/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,26.3,111,326
23/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,24.7,100,303
27/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,25.2,99,292
29/10/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.7,27.3,100,296
11/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,26.1,100,300
11/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,27.2,88,262
11/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,26.1,75,220
11/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,28,97,271
15/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,26,81,244
18/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,8.1,45.2,115,216
21/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,26.4,83,254
23/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,26.9,81,249
27/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5,27.1,84,253
30/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.8,26.9,92,250
12/3/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.1,27.8,102,292
12/5/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,27.9,101,296
12/9/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,28.4,105,309
12/11/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,29.5,90,264
15/12/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.2,31.2,104,298
17/12/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.9,26.1,88,266
21/12/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.4,27.3,109,303
27/12/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,4.6,26.2,118,337
29/12/2009,Andhra Pradesh,Hyderabad,Paradise,Residential and others,5.3,27.4,117,329
1/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.3,19.8,57,117
1/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,20.2,123,239
1/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.3,22.7,69,113
16/1/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,18.8,69,116
20/1/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,19.3,87,263
22/1/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.5,17.5,129,259
27/1/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,8.2,33.5,84,200
29/1/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,21.8,80,195
2/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,22.2,71,204
2/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,20,82,220
2/10/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.7,20.7,100,240
2/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.5,11.8,97,249
16/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.3,10,74,175
18/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.3,19.6,114,256
22/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,14.9,107,234
25/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.7,18.2,68,201
3/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,12.9,157,355
3/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,15.7,131,201
3/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.2,21.8,72,155
15/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.3,18.3,102,281
18/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,19,111,255
20/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,32.5,112,215
24/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5,20.5,69,217
30/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,17,97,259
4/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,9.1,68,251
4/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.8,13.3,81,221
13/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,63,270
17/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.3,10.5,66,196
20/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,15.8,86,276
22/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.8,10,103,331
26/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,17.2,97,285
28/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,19.2,81,251
5/4/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,20,117,287
5/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,15.7,67,194
5/10/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,NA,82,208
14/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,19,92,218
18/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.7,13,48,163
22/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,14.8,62,213
26/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.8,16.7,77,218
28/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,16.5,56,214
6/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.7,17.3,57,189
6/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.7,17.8,37,142
6/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.7,19.7,58,221
6/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,10.3,41,157
15/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.6,17.2,67,222
21/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.4,15.2,31,96
25/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,13.2,40,139
29/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.2,17.2,45,153
7/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,18.2,32,101
7/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.3,14.8,34,133
7/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.3,20,26,119
14/7/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5,17.8,36,122
17/7/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,15.5,39,175
21/7/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.8,15.5,37,126
26/7/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,16.3,31,134
29/7/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.7,16.3,55,141
8/2/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.5,14.8,45,144
8/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.5,25.8,39,193
8/10/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,24,39,146
13/8/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.7,24.2,46,196
18/8/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,7.5,26,24,82
21/8/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.6,29.4,58,148
25/8/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5,21,38,112
27/8/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.7,20.3,30,128
9/1/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.5,23.5,38,106
9/6/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.3,21.3,46,137
9/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,17,31,146
9/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,6.2,22,55,144
15/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,25.5,35,154
17/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.8,23.5,31,101
23/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,19.8,56,185
25/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,17.8,64,209
11/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4,15,68,192
11/5/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.7,18.5,42,164
11/9/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.3,14.2,62,130
11/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4,10.1,28,107
15/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3,11.2,20,78
18/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.8,13.6,31,95
24/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.8,19.8,76,187
27/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.2,16,54,143
12/3/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,16.7,80,174
12/8/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,4.8,18.2,79,173
12/11/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,5.5,19.3,106,207
14/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.3,17.2,89,185
16/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,NA,13.5,39,93
20/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,2.5,17.2,40,147
23/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.5,18.5,65,145
29/12/2009,Andhra Pradesh,Hyderabad,Tarnaka,Residential and others,3.2,14.7,60,130
1/3/2009,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,14.5,53,155
1/5/2009,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.8,14.7,53,151
1/11/2009,Andhra Pradesh,Hyderabad,Zoo Park,Sensitive Areas,4.3,14.9,43,129
